infoStartAddr:	0x36E24
numEntries:	0x295	661
title:	EQUIP_PARAM_WEAPON_ST
paramStartAddr:	0x00003E38
entryID   	paramAddr 	infoAddr  	behaviorVariationId	sortId	wanderingEquipId	weight	weaponWeightRate	fixPrice	basicPrice	sellValue	correctStrength	correctAgility	correctMagic	correctFaith	physGuardCutRate	magGuardCutRate	fireGuardCutRate	thunGuardCutRate	spEffectBehaviorId0	spEffectBehaviorId1	spEffectBehaviorId2	residentSpEffectId	residentSpEffectId1	residentSpEffectId2	materialSetId	originEquipWep	originEquipWep1	originEquipWep2	originEquipWep3	originEquipWep4	originEquipWep5	originEquipWep6	originEquipWep7	originEquipWep8	originEquipWep9	originEquipWep10	originEquipWep11	originEquipWep12	originEquipWep13	originEquipWep14	originEquipWep15	antiDemonDamageRate	antSaintDamageRate	antWeakA_DamageRate	antWeakB_DamageRate	vagrantItemLotId	vagrantBonusEneDropItemLotId	vagrantItemEneDropItemLotId	equipModelId	iconId	durability	durabilityMax	attackThrowEscape	parryDamageLife	attackBasePhysics	attackBaseMagic	attackBaseFire	attackBaseThunder	attackBaseStamina	saWeaponDamage	saDurability	guardAngle	staminaGuardDef	reinforceTypeId	compTrophySedId	trophySeqId	throwAtkRate	bowDistRate	equipModelCategory	equipModelGender	weaponCategory	wepmotionCategory	guardmotionCategory	atkMaterial	defMaterial	defSfxMaterial	correctType	spAttribute	spAtkcategory	wepmotionOneHandId	wepmotionBothHandId	properStrength	properAgility	properMagic	properFaith	overStrength	attackBaseParry	defenseBaseParry	guardBaseRepel	attackBaseRepel	guardCutCancelRate	guardLevel	slashGuardCutRate	blowGuardCutRate	thrustGuardCutRate	poisonGuardResist	diseaseGuardResist	bloodGuardResist	curseGuardResist	isDurabilityDivergence	rightHandEquipable:1	leftHandEquipable:1	bothHandEquipable:1	arrowSlotEquipable:1	boltSlotEquipable:1	enableGuard:1	enableParry:1	enableMagic:1	enableSorcery:1	enableMiracle:1	enableVowMagic:1	isNormalAttackType:1	isBlowAttackType:1	isSlashAttackType:1	isThrustAttackType:1	isEnhance:1	isLuckCorrect:1	isCustom:1	disableBaseChangeReset:1	disableRepair:1	isDarkHand:1	simpleModelForDlc:1	lanternWep:1	isVersusGhostWep:1	baseChangeCategory:6	isDragonSlayer:1	isDeposit:1	disableMultiDropShare:1	invisibleOnRemo:1	isAttributeWep:1	isEnchantLeftHand:1	isGuestDrop:1	therianthropeGuardResist	PhysAtkMenuDispType	wepmotionHangType	dmypolyId_Slot0RightHang	dmypolyId_Slot0RightFormA	dmypolyId_Slot0RightFormB	dmypolyId_Slot0LeftHang	dmypolyId_Slot0LeftFormA	dmypolyId_Slot0LeftFormB	dmypolyId_Slot1RightHang	dmypolyId_Slot1RightFormA	dmypolyId_Slot1RightFormB	dmypolyId_Slot1LeftHang	dmypolyId_Slot1LeftFormA	dmypolyId_Slot1LeftFormB	dmypolyId_Slot2RightHang	dmypolyId_Slot2RightFormA	dmypolyId_Slot2RightFormB	dmypolyId_Slot2LeftHang	dmypolyId_Slot2LeftFormA	dmypolyId_Slot2LeftFormB	dmypolyId_Slot3RightHang	dmypolyId_Slot3RightFormA	dmypolyId_Slot3RightFormB	dmypolyId_Slot3LeftHang	dmypolyId_Slot3LeftFormA	dmypolyId_Slot3LeftFormB	wepRegainHp	bulletConsumeNum	repositoryCategory
0x001E8674	0x00005A9C	0x000370C6	200	55105	2090000	5.000	0.000	1000	400	30000	20.000	55.000	85.000	41.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	500	2000400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	137	0	0	0	50	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	2	 65e5 672c 5200 ff0b ff15
0x001E86D8	0x00005BD8	0x000370D2	200	55106	2090000	5.000	0.000	1120	440	30000	21.000	57.000	90.000	42.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	600	2000500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	146	0	0	0	52	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	2	 65e5 672c 5200 ff0b ff16
0x001E873C	0x00005D14	0x000370DE	200	55107	2090000	5.000	0.000	1240	500	30000	22.000	59.000	95.000	44.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	700	2000600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	155	0	0	0	54	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	2	 65e5 672c 5200 ff0b ff17
0x001E87A0	0x00005E50	0x000370EA	200	55108	2090000	5.000	0.000	1360	540	30000	23.000	61.000	100.000	46.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	800	2000700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	164	0	0	0	56	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	56	-1	2	 65e5 672c 5200 ff0b ff18
0x001E8804	0x00005F8C	0x000370F6	200	55109	2090000	5.000	0.000	1480	600	30000	24.000	63.000	105.000	47.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	900	2000800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	173	0	0	0	58	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	58	-1	2	 65e5 672c 5200 ff0b ff19
0x001E8868	0x000060C8	0x00037102	200	55110	2090000	5.000	0.000	1600	640	30000	25.000	65.000	110.000	49.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	1000	2000900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	184	0	0	0	60	15	0	0	30	0	5	7	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	2	 65e5 672c 5200 ff0b ff11 ff10
0x001EAB90	0x00006204	0x00037110	200	55200	2090000	5.000	0.000	400	160	30000	15.000	45.000	60.000	33.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	0	2010000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	92	0	0	0	40	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	2	 65e5 672c 5200
0x001EABF4	0x00006340	0x00037118	200	55201	2090000	5.000	0.000	520	200	30000	16.000	47.000	65.000	34.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	100	2010000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	101	0	0	0	42	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	2	 65e5 672c 5200 ff0b ff11
0x001EAC58	0x0000647C	0x00037124	200	55202	2090000	5.000	0.000	640	260	30000	17.000	49.000	70.000	36.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	200	2010100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	110	0	0	0	44	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	2	 65e5 672c 5200 ff0b ff12
0x001EACBC	0x000065B8	0x00037130	200	55203	2090000	5.000	0.000	760	300	30000	18.000	51.000	75.000	37.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	300	2010200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	119	0	0	0	46	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	2	 65e5 672c 5200 ff0b ff13
0x001EAD20	0x000066F4	0x0003713C	200	55204	2090000	5.000	0.000	880	360	30000	19.000	53.000	80.000	39.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	400	2010300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	128	0	0	0	48	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	2	 65e5 672c 5200 ff0b ff14
0x001EAD84	0x00006830	0x00037148	200	55205	2090000	5.000	0.000	1000	400	30000	20.000	55.000	85.000	41.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	500	2010400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	137	0	0	0	50	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	2	 65e5 672c 5200 ff0b ff15
0x001EADE8	0x0000696C	0x00037154	200	55206	2090000	5.000	0.000	1120	440	30000	21.000	57.000	90.000	42.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	600	2010500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	146	0	0	0	52	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	2	 65e5 672c 5200 ff0b ff16
0x001EAE4C	0x00006AA8	0x00037160	200	55207	2090000	5.000	0.000	1240	500	30000	22.000	59.000	95.000	44.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	700	2010600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	155	0	0	0	54	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	2	 65e5 672c 5200 ff0b ff17
0x001EAEB0	0x00006BE4	0x0003716C	200	55208	2090000	5.000	0.000	1360	540	30000	23.000	61.000	100.000	46.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	800	2010700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	164	0	0	0	56	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	56	-1	2	 65e5 672c 5200 ff0b ff18
0x001EAF14	0x00006D20	0x00037178	200	55209	2090000	5.000	0.000	1480	600	30000	24.000	63.000	105.000	47.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	900	2010800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	173	0	0	0	58	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	58	-1	2	 65e5 672c 5200 ff0b ff19
0x001EAF78	0x00006E5C	0x00037184	200	55210	2090000	5.000	0.000	1600	640	30000	25.000	65.000	110.000	49.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	1000	2010900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	184	0	0	0	60	15	0	0	30	0	5	7	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	2	 65e5 672c 5200 ff0b ff11 ff10
0x001ED2A0	0x00006F98	0x00037192	200	55300	2090000	5.000	0.000	400	160	30000	15.000	45.000	60.000	33.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	0	2020000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	92	0	0	0	40	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	2	 65e5 672c 5200
0x001ED304	0x000070D4	0x0003719A	200	55301	2090000	5.000	0.000	520	200	30000	16.000	47.000	65.000	34.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	100	2020000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	101	0	0	0	42	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	2	 65e5 672c 5200 ff0b ff11
0x001ED368	0x00007210	0x000371A6	200	55302	2090000	5.000	0.000	640	260	30000	17.000	49.000	70.000	36.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	200	2020100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	110	0	0	0	44	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	2	 65e5 672c 5200 ff0b ff12
0x001ED3CC	0x0000734C	0x000371B2	200	55303	2090000	5.000	0.000	760	300	30000	18.000	51.000	75.000	37.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	300	2020200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	119	0	0	0	46	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	2	 65e5 672c 5200 ff0b ff13
0x001ED430	0x00007488	0x000371BE	200	55304	2090000	5.000	0.000	880	360	30000	19.000	53.000	80.000	39.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	400	2020300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	128	0	0	0	48	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	2	 65e5 672c 5200 ff0b ff14
0x001ED494	0x000075C4	0x000371CA	200	55305	2090000	5.000	0.000	1000	400	30000	20.000	55.000	85.000	41.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	500	2020400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	137	0	0	0	50	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	2	 65e5 672c 5200 ff0b ff15
0x001ED4F8	0x00007700	0x000371D6	200	55306	2090000	5.000	0.000	1120	440	30000	21.000	57.000	90.000	42.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	600	2020500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	146	0	0	0	52	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	2	 65e5 672c 5200 ff0b ff16
0x001ED55C	0x0000783C	0x000371E2	200	55307	2090000	5.000	0.000	1240	500	30000	22.000	59.000	95.000	44.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	700	2020600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	155	0	0	0	54	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	2	 65e5 672c 5200 ff0b ff17
0x001ED5C0	0x00007978	0x000371EE	200	55308	2090000	5.000	0.000	1360	540	30000	23.000	61.000	100.000	46.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	800	2020700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	164	0	0	0	56	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	56	-1	2	 65e5 672c 5200 ff0b ff18
0x001ED624	0x00007AB4	0x000371FA	200	55309	2090000	5.000	0.000	1480	600	30000	24.000	63.000	105.000	47.000	30.0	30.0	30.0	30.0	6409	-1	-1	6740	-1	-1	900	2020800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.00	1.00	1.00	1.00	-1	-1	-1	1063	1001	120	120	1	10	173	0	0	0	58	15	0	0	30	0	5	-1	0	-1	7	0	3	29	2	0	50	50	0	1	0	0	27	10	14	12	0	99	0	0	10	20	0	2	0	0	0	30	30	30	30	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	10	412	300	-1	-1	-1	-1	412	412	412	-1	-1	-1	-1	-1	320	-1	-1	-1	-1	-1	-1	-1	-1	-1	58	-1	2	 65e5 672c 5200 ff0b ff19
