infoStartAddr:	0xEBA68
numEntries:	0x3ED6	16086
title:	GEMEFFECT_PARAM_ST
paramStartAddr:	0x0005E450
entryID   	paramAddr 	infoAddr  	speffectId	categoryId	effectRank	rankMin	rankMax	disposalPrice	gemIconIdOffset	pad0[2]	gemNameIdOffset	speffectId_forAtk
0x000027E6	0x0005F890	0x000ECBF6	10214	10200	14	0	100	280	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0034
0x000027E7	0x0005F8B4	0x000ECC28	10215	10200	15	0	100	300	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0035
0x000027E8	0x0005F8D8	0x000ECC5A	10216	10200	16	0	100	320	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0036
0x000027E9	0x0005F8FC	0x000ECC8C	10217	10200	17	0	100	340	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0037
0x000027EA	0x0005F920	0x000ECCBE	10218	10200	18	0	100	360	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0038
0x000027EB	0x0005F944	0x000ECCF0	10219	10200	19	0	100	380	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031 0039
0x000027EC	0x0005F968	0x000ECD22	10220	10200	20	0	100	400	6	6	6	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0032 0030
0x0000283D	0x0005F98C	0x000ECD54	10301	10300	1	0	100	30	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031
0x0000283E	0x0005F9B0	0x000ECD84	10302	10300	2	0	100	60	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0032
0x0000283F	0x0005F9D4	0x000ECDB4	10303	10300	3	0	100	90	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0033
0x00002840	0x0005F9F8	0x000ECDE4	10304	10300	4	0	100	120	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0034
0x00002841	0x0005FA1C	0x000ECE14	10305	10300	5	0	100	150	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0035
0x00002842	0x0005FA40	0x000ECE44	10306	10300	6	0	100	180	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0036
0x00002843	0x0005FA64	0x000ECE74	10307	10300	7	0	100	210	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0037
0x00002844	0x0005FA88	0x000ECEA4	10308	10300	8	0	100	240	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0038
0x00002845	0x0005FAAC	0x000ECED4	10309	10300	9	0	100	270	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0039
0x00002846	0x0005FAD0	0x000ECF04	10310	10300	10	0	100	300	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0030
0x00002847	0x0005FAF4	0x000ECF36	10311	10300	11	0	100	330	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0031
0x00002848	0x0005FB18	0x000ECF68	10312	10300	12	0	100	360	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0032
0x00002849	0x0005FB3C	0x000ECF9A	10313	10300	13	0	100	390	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0033
0x0000284A	0x0005FB60	0x000ECFCC	10314	10300	14	0	100	420	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0034
0x0000284B	0x0005FB84	0x000ECFFE	10315	10300	15	0	100	450	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0035
0x0000284C	0x0005FBA8	0x000ED030	10316	10300	16	0	100	480	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0036
0x0000284D	0x0005FBCC	0x000ED062	10317	10300	17	0	100	510	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0037
0x0000284E	0x0005FBF0	0x000ED094	10318	10300	18	0	100	540	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0038
0x0000284F	0x0005FC14	0x000ED0C6	10319	10300	19	0	100	570	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0031 0039
0x00002850	0x0005FC38	0x000ED0F8	10320	10300	20	0	100	600	6	6	6	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0033 0020 0072 0061 006e 006b 0032 0030
0x000028A1	0x0005FC5C	0x000ED12A	10401	10400	1	0	100	40	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031
0x000028A2	0x0005FC80	0x000ED15A	10402	10400	2	0	100	80	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0032
0x000028A3	0x0005FCA4	0x000ED18A	10403	10400	3	0	100	120	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0033
0x000028A4	0x0005FCC8	0x000ED1BA	10404	10400	4	0	100	160	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0034
0x000028A5	0x0005FCEC	0x000ED1EA	10405	10400	5	0	100	200	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0035
0x000028A6	0x0005FD10	0x000ED21A	10406	10400	6	0	100	240	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0036
0x000028A7	0x0005FD34	0x000ED24A	10407	10400	7	0	100	280	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0037
0x000028A8	0x0005FD58	0x000ED27A	10408	10400	8	0	100	320	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0038
0x000028A9	0x0005FD7C	0x000ED2AA	10409	10400	9	0	100	360	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0039
0x000028AA	0x0005FDA0	0x000ED2DA	10410	10400	10	0	100	400	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0030
0x000028AB	0x0005FDC4	0x000ED30C	10411	10400	11	0	100	440	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0031
0x000028AC	0x0005FDE8	0x000ED33E	10412	10400	12	0	100	480	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0032
0x000028AD	0x0005FE0C	0x000ED370	10413	10400	13	0	100	520	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0033
0x000028AE	0x0005FE30	0x000ED3A2	10414	10400	14	0	100	560	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0034
0x000028AF	0x0005FE54	0x000ED3D4	10415	10400	15	0	100	600	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0035
0x000028B0	0x0005FE78	0x000ED406	10416	10400	16	0	100	640	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0036
0x000028B1	0x0005FE9C	0x000ED438	10417	10400	17	0	100	680	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0037
0x000028B2	0x0005FEC0	0x000ED46A	10418	10400	18	0	100	720	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0038
0x000028B3	0x0005FEE4	0x000ED49C	10419	10400	19	0	100	760	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0031 0039
0x000028B4	0x0005FF08	0x000ED4CE	10420	10400	20	0	100	800	6	6	6	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0034 0020 0072 0061 006e 006b 0032 0030
0x00002905	0x0005FF2C	0x000ED500	10501	10500	1	0	100	50	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031
0x00002906	0x0005FF50	0x000ED530	10502	10500	2	0	100	100	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0032
0x00002907	0x0005FF74	0x000ED560	10503	10500	3	0	100	150	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0033
0x00002908	0x0005FF98	0x000ED590	10504	10500	4	0	100	200	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0034
0x00002909	0x0005FFBC	0x000ED5C0	10505	10500	5	0	100	250	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0035
0x0000290A	0x0005FFE0	0x000ED5F0	10506	10500	6	0	100	300	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0036
0x0000290B	0x00060004	0x000ED620	10507	10500	7	0	100	350	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0037
0x0000290C	0x00060028	0x000ED650	10508	10500	8	0	100	400	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0038
0x0000290D	0x0006004C	0x000ED680	10509	10500	9	0	100	450	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0039
0x0000290E	0x00060070	0x000ED6B0	10510	10500	10	0	100	500	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0030
0x0000290F	0x00060094	0x000ED6E2	10511	10500	11	0	100	550	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0031
0x00002910	0x000600B8	0x000ED714	10512	10500	12	0	100	600	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0032
0x00002911	0x000600DC	0x000ED746	10513	10500	13	0	100	650	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0033
0x00002912	0x00060100	0x000ED778	10514	10500	14	0	100	700	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0034
0x00002913	0x00060124	0x000ED7AA	10515	10500	15	0	100	750	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0035
0x00002914	0x00060148	0x000ED7DC	10516	10500	16	0	100	800	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0036
0x00002915	0x0006016C	0x000ED80E	10517	10500	17	0	100	850	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0037
0x00002916	0x00060190	0x000ED840	10518	10500	18	0	100	900	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0038
0x00002917	0x000601B4	0x000ED872	10519	10500	19	0	100	950	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0031 0039
0x00002918	0x000601D8	0x000ED8A4	10520	10500	20	0	100	1000	6	6	6	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0035 0020 0072 0061 006e 006b 0032 0030
0x00002969	0x000601FC	0x000ED8D6	10601	10600	1	0	100	60	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031
0x0000296A	0x00060220	0x000ED906	10602	10600	2	0	100	120	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0032
0x0000296B	0x00060244	0x000ED936	10603	10600	3	0	100	180	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0033
0x0000296C	0x00060268	0x000ED966	10604	10600	4	0	100	240	0	0	0	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0034
0x0000296D	0x0006028C	0x000ED996	10605	10600	5	0	100	300	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0035
0x0000296E	0x000602B0	0x000ED9C6	10606	10600	6	0	100	360	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0036
0x0000296F	0x000602D4	0x000ED9F6	10607	10600	7	0	100	420	1	1	1	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0037
0x00002970	0x000602F8	0x000EDA26	10608	10600	8	0	100	480	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0038
0x00002971	0x0006031C	0x000EDA56	10609	10600	9	0	100	540	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0039
0x00002972	0x00060340	0x000EDA86	10610	10600	10	0	100	600	2	2	2	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0030
0x00002973	0x00060364	0x000EDAB8	10611	10600	11	0	100	660	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0031
0x00002974	0x00060388	0x000EDAEA	10612	10600	12	0	100	720	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0032
0x00002975	0x000603AC	0x000EDB1C	10613	10600	13	0	100	780	3	3	3	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0033
0x00002976	0x000603D0	0x000EDB4E	10614	10600	14	0	100	840	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0034
0x00002977	0x000603F4	0x000EDB80	10615	10600	15	0	100	900	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0035
0x00002978	0x00060418	0x000EDBB2	10616	10600	16	0	100	960	4	4	4	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0036
0x00002979	0x0006043C	0x000EDBE4	10617	10600	17	0	100	1020	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0037
0x0000297A	0x00060460	0x000EDC16	10618	10600	18	0	100	1080	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0038
0x0000297B	0x00060484	0x000EDC48	10619	10600	19	0	100	1140	5	5	5	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0031 0039
0x0000297C	0x000604A8	0x000EDC7A	10620	10600	20	0	100	1200	6	6	6	-1	 653b 6483 529b 3010 65ac 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0036 0020 0072 0061 006e 006b 0032 0030
0x00002B5D	0x000604CC	0x000EDCAC	11101	20100	1	0	100	10	0	100	100	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031
0x00002B5E	0x000604F0	0x000EDCDC	11102	20100	2	0	100	20	0	100	100	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0032
0x00002B5F	0x00060514	0x000EDD0C	11103	20100	3	0	100	30	0	100	100	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0033
0x00002B60	0x00060538	0x000EDD3C	11104	20100	4	0	100	40	0	100	100	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0034
0x00002B61	0x0006055C	0x000EDD6C	11105	20100	5	0	100	50	1	101	101	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0035
0x00002B62	0x00060580	0x000EDD9C	11106	20100	6	0	100	60	1	101	101	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0036
0x00002B63	0x000605A4	0x000EDDCC	11107	20100	7	0	100	70	1	101	101	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0037
0x00002B64	0x000605C8	0x000EDDFC	11108	20100	8	0	100	80	2	102	102	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0038
0x00002B65	0x000605EC	0x000EDE2C	11109	20100	9	0	100	90	2	102	102	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0039
0x00002B66	0x00060610	0x000EDE5C	11110	20100	10	0	100	100	2	102	102	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0030
0x00002B67	0x00060634	0x000EDE8E	11111	20100	11	0	100	110	3	103	103	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0031
0x00002B68	0x00060658	0x000EDEC0	11112	20100	12	0	100	120	3	103	103	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0032
0x00002B69	0x0006067C	0x000EDEF2	11113	20100	13	0	100	130	3	103	103	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0033
0x00002B6A	0x000606A0	0x000EDF24	11114	20100	14	0	100	140	4	104	104	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0034
0x00002B6B	0x000606C4	0x000EDF56	11115	20100	15	0	100	150	4	104	104	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0035
0x00002B6C	0x000606E8	0x000EDF88	11116	20100	16	0	100	160	4	104	104	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0036
0x00002B6D	0x0006070C	0x000EDFBA	11117	20100	17	0	100	170	5	105	105	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0037
0x00002B6E	0x00060730	0x000EDFEC	11118	20100	18	0	100	180	5	105	105	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0038
0x00002B6F	0x00060754	0x000EE01E	11119	20100	19	0	100	190	5	105	105	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0031 0039
0x00002B70	0x00060778	0x000EE050	11120	20100	20	0	100	200	6	106	106	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0031 0020 0072 0061 006e 006b 0032 0030
0x00002BC1	0x0006079C	0x000EE082	11201	20200	1	0	100	20	0	100	100	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0031
0x00002BC2	0x000607C0	0x000EE0B2	11202	20200	2	0	100	40	0	100	100	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0032
0x00002BC3	0x000607E4	0x000EE0E2	11203	20200	3	0	100	60	0	100	100	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0033
0x00002BC4	0x00060808	0x000EE112	11204	20200	4	0	100	80	0	100	100	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0034
0x00002BC5	0x0006082C	0x000EE142	11205	20200	5	0	100	100	1	101	101	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0035
0x00002BC6	0x00060850	0x000EE172	11206	20200	6	0	100	120	1	101	101	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0036
0x00002BC7	0x00060874	0x000EE1A2	11207	20200	7	0	100	140	1	101	101	-1	 653b 6483 529b 3010 6253 6483 3011 56fa 5b9a 5024 002b 0020 0063 006f 0073 0074 0032 0020 0072 0061 006e 006b 0037
