infoStartAddr:	0x529AC
numEntries:	0xE5D	3677
title:	TALK_PARAM_ST
paramStartAddr:	0x000158F8
entryID   	paramAddr 	infoAddr  	msgId	voiceId	spEffectId0	motionId0	spEffectId1	motionId1	spEffectId2	motionId2	spEffectId3	motionId3	spEffectId4	motionId4	spEffectId5	motionId5	returnPos	reactionId	eventId
0x00156397	0x00017564	0x000538EE	401701	210401701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3069 3046 305e 3001 79c1 306e 52d5 304d 3092 3068 3081 3066 304f 3060 3055 3044
0x00156398	0x000175A8	0x00053910	401702	210401702	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 305d 3046 306a 3063 3066 3082 3001 4f53 306f 3001 3042 306a 305f 306e 52a9 3051 306b 306a 308b 3067 3057 3087 3046
0x00156399	0x000175EC	0x00053940	401703	210401703	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3067 3059 304b 3089 3001 3069 3046 305e 3054 5b89 5fc3 304f 3060 3055 3044 2026
0x001563C8	0x00017630	0x00053962	401800	210401800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5922 306e 6708 306e 30d5 30ed 30fc 30e9
0x001563C9	0x00017674	0x00053974	401801	210401801	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5c0f 3055 306a 5f7c 3089 3001 305d 3057 3066 53e4 3044 610f 5fd7 306e 6f02 3044
0x001563CA	0x000176B8	0x00053996	401802	210401802	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3069 3046 304b 72e9 4eba 69d8 3092 5b88 308a 3001 7652 3057 3066 304f 3060 3055 3044
0x001563CB	0x000176FC	0x000539BA	401803	210401803	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 306e 4eba 3092 56da 3048 308b 3053 306e 5922 304c
0x001563CC	0x00017740	0x000539D2	401804	210401804	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 512a 3057 3044 76ee 899a 3081 306e 5148 3076 308c 3068 306a 308a 307e 3059 3088 3046 306b
0x001563D2	0x00017784	0x000539F8	401800	210401800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5922 306e 6708 306e 30d5 30ed 30fc 30e9
0x001563D3	0x000177C8	0x00053A0A	401801	210401801	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5c0f 3055 306a 5f7c 3089 3001 305d 3057 3066 53e4 3044 610f 5fd7 306e 6f02 3044
0x001563D4	0x0001780C	0x00053A2C	401802	210401802	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3069 3046 304b 72e9 4eba 69d8 3092 5b88 308a 3001 7652 3057 3066 304f 3060 3055 3044
0x001563D5	0x00017850	0x00053A50	401803	210401803	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 306e 4eba 3092 56da 3048 308b 3053 306e 5922 304c
0x001563D6	0x00017894	0x00053A68	401805	210401805	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 512a 3057 3044 76ee 899a 3081 306e 5148 3076 308c 3068 306a 308a 2026
0x001563D7	0x000178D8	0x00053A86	401806	210401806	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 307e 305f 3001 61d0 304b 3057 3044 601d 3044 3068 306a 308a 307e 3059 3088 3046 306b 2026
0x001563FA	0x0001791C	0x00053AAE	401800	210401800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5922 306e 6708 306e 30d5 30ed 30fc 30e9
0x001563FB	0x00017960	0x00053AC0	401801	210401801	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5c0f 3055 306a 5f7c 3089 3001 305d 3057 3066 53e4 3044 610f 5fd7 306e 6f02 3044
0x001563FC	0x000179A4	0x00053AE2	401852	210401852	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3069 3046 304b 72e9 4eba 69d8 3092 5b88 308a 3001 7652 3057 3066 304f 3060 3055 3044
0x001563FD	0x000179E8	0x00053B06	401853	210401853	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 306e 4eba 3092 56da 3048 308b 3053 306e 5922 304c
0x001563FE	0x00017A2C	0x00053B1E	401804	210401804	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 512a 3057 3044 76ee 899a 3081 306e 5148 3076 308c 3068 306a 308a 307e 3059 3088 3046 306b
0x00156404	0x00017A70	0x00053B44	401800	210401800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5922 306e 6708 306e 30d5 30ed 30fc 30e9
0x00156405	0x00017AB4	0x00053B56	401801	210401801	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5c0f 3055 306a 5f7c 3089 3001 305d 3057 3066 53e4 3044 610f 5fd7 306e 6f02 3044
0x00156406	0x00017AF8	0x00053B78	401852	210401852	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3069 3046 304b 72e9 4eba 69d8 3092 5b88 308a 3001 7652 3057 3066 304f 3060 3055 3044
0x00156407	0x00017B3C	0x00053B9C	401853	210401853	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 306e 4eba 3092 56da 3048 308b 3053 306e 5922 304c
0x00156408	0x00017B80	0x00053BB4	401805	210401805	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 512a 3057 3044 76ee 899a 3081 306e 5148 3076 308c 3068 306a 308a 2026
0x00156409	0x00017BC4	0x00053BD2	401806	210401806	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 307e 305f 3001 61d0 304b 3057 3044 601d 3044 3068 306a 308a 307e 3059 3088 3046 306b 2026
0x0015642C	0x00017C08	0x00053BFA	401900	210401900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff01
0x0015642D	0x00017C4C	0x00053BFE	401901	210401901	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 304a 5e30 308a 3055 306a 3044 3002 72e9 4eba 69d8
0x0015642E	0x00017C90	0x00053C1A	401902	210401902	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3059 307f 307e 305b 3093 3001 79c1 306f 3001 3069 3053 304b 306b 2026
0x0015642F	0x00017CD4	0x00053C38	401903	210401903	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3069 3046 305e 3001 306a 3093 306a 308a 3068 304a 7533 3057 4ed8 3051 304f 3060 3055 3044
0x0015645E	0x00017D18	0x00053C5E	401900	210401900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff01
0x0015645F	0x00017D5C	0x00053C62	401951	210401951	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 304a 5e30 308a 3055 306a 3044 3002 72e9 4eba 69d8
0x00156460	0x00017DA0	0x00053C7E	401902	210401902	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3059 307f 307e 305b 3093 3001 79c1 306f 3001 3069 3053 304b 306b 2026
0x00156461	0x00017DE4	0x00053C9C	401903	210401903	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3069 3046 305e 3001 306a 3093 306a 308a 3068 304a 7533 3057 4ed8 3051 304f 3060 3055 3044
0x00156490	0x00017E28	0x00053CC2	402000	210402000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 76ee 3092 9589 3058 3066 9759 304b 306b 9f3b 6b4c ff09
0x001564F4	0x00017E6C	0x00053CDC	402100	210402100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 76ee 3092 9589 3058 3066 7720 308b 3088 3046 306a 606f 9063 3044 ff09
0x0015804F	0x00017EB0	0x00053CFC	409103	210409103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 79c1 304c 305d 308c 3092 3001 666e 304f 8840 306e 907a 5fd7 3092 3001 3042 306a 305f 306e 529b 3068 3044 305f 3057 307e 3057 3087 3046
0x00158114	0x00017EF4	0x00053D34	409300	210409300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 308f 304b 308a 307e 3057 305f 3002 3067 306f 3001 8840 306e 907a 5fd7 3092 3042 306a 305f 306e 529b 3068 3057 307e 3057 3087 3046
0x0016E360	0x00017F38	0x00053D6A	500000	210500000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3084 3042 3001 541b 304c 65b0 3057 3044 72e9 4eba 304b 306d
0x0016E361	0x00017F7C	0x00053D84	500001	210500001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3088 3046 3053 305d 3001 72e9 4eba 306e 5922 306b 3002 305f 3060 4e00 6642 3068 3066 3001 3053 3053 304c 541b 306e 300c 5bb6 300d 306b 306a 308b
0x0016E362	0x00017FC0	0x00053DC0	500002	210500002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 79c1 306f 2026 2026 30b2 30fc 30eb 30de 30f3 3002 541b 305f 3061 72e9 4eba 306e 3001 52a9 8a00 8005 3060
0x0016E363	0x00018004	0x00053DEC	500003	210500003	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4eca 306f 4f55 3082 5206 304b 3089 306a 3044 3060 308d 3046 304c 3001 96e3 3057 304f 8003 3048 308b 3053 3068 306f 306a 3044
0x0016E364	0x00018048	0x00053E20	500004	210500004	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 541b 306f 3001 305f 3060 3001 7363 3092 72e9 308c 3070 3088 3044 3002 305d 308c 304c 3001 7d50 5c40 306f 541b 306e 76ee 7684 306b 304b 306a 3046
0x0016E365	0x0001808C	0x00053E5C	500005	210500005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 3068 306f 305d 3046 3044 3046 3082 306e 3060 3088 3002 76f4 306b 6163 308c 308b 2026
0x0016E392	0x000180D0	0x00053E84	500050	210500050	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3084 3042 3001 541b 304c 65b0 3057 3044 72e9 4eba 304b 306d
0x0016E393	0x00018114	0x00053E9E	500051	210500051	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3088 3046 3053 305d 3001 72e9 4eba 306e 5922 306b 3002 305f 3060 4e00 6642 3068 3066 3001 3053 3053 304c 541b 306e 300c 5bb6 300d 306b 306a 308b
0x0016E394	0x00018158	0x00053EDA	500002	210500002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 79c1 306f 2026 2026 30b2 30fc 30eb 30de 30f3 3002 541b 305f 3061 72e9 4eba 306e 3001 52a9 8a00 8005 3060
0x0016E395	0x0001819C	0x00053F06	500053	210500053	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4eca 306f 4f55 3082 5206 304b 3089 306a 3044 3060 308d 3046 304c 3001 96e3 3057 304f 8003 3048 308b 3053 3068 306f 306a 3044
0x0016E396	0x000181E0	0x00053F3A	500004	210500004	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 541b 306f 3001 305f 3060 3001 7363 3092 72e9 308c 3070 3088 3044 3002 305d 308c 304c 3001 7d50 5c40 306f 541b 306e 76ee 7684 306b 304b 306a 3046
0x0016E397	0x00018224	0x00053F76	500005	210500005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 3068 306f 305d 3046 3044 3046 3082 306e 3060 3088 3002 76f4 306b 6163 308c 308b 2026
0x0016E3C4	0x00018268	0x00053F9E	500100	210500100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3053 306e 5834 6240 306f 3001 5143 3005 72e9 4eba 306e 96a0 308c 5bb6 3060 3063 305f
0x0016E3C5	0x000182AC	0x00053FC2	500101	210500101	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 8840 306b 3088 3063 3066 3001 72e9 4eba 306e 6b66 5668 3068 3001 8089 4f53 3092 5909 8cea 3055 305b 308b 3002 72e9 4eba 306e 696d 306e 5de5 623f 3060 3088
0x0016E3C6	0x000182F0	0x00054002	500102	210500102	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3082 3063 3068 3082 3001 4eca 306f 5e7e 3064 304b 306e 5668 5177 306f 5931 308f 308c 3066 3044 308b 304c 306d
0x0016E3C7	0x00018334	0x00054030	500103	210500103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 6b8b 3063 3066 3044 308b 3082 306e 306f 3001 3059 3079 3066 81ea 7531 306b 4f7f 3046 3068 3088 3044
0x0016E3C8	0x00018378	0x0005405A	500104	210500104	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 541b 3055 3048 3088 3051 308c 3070 3001 3042 306e 4eba 5f62 3082 306d 2026
0x0016E428	0x000183BC	0x0005407C	500200	210500200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4eca 5bb5 306f 6708 3082 8fd1 3044 3002 7363 72e9 308a 306f 3001 9577 3044 591c 306b 306a 308b 3060 308d 3046
0x0016E429	0x00018400	0x000540AA	500201	210500201	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3082 3057 7363 304c 541b 306e 624b 306b 3042 307e 308a 3001 5927 304d 304f 6050 308d 3057 3044 306e 306a 3089 3070 3001 8056 676f 3092 6c42 3081 308b 3068 3088 3044
0x0016E42A	0x00018444	0x000540EE	500202	210500202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 304b 3064 3066 591a 304f 306e 72e9 4eba 304c 305d 3046 3057 305f 3082 306e 3060
0x0016E42B	0x00018488	0x00054110	500203	210500203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 8056 676f 306f 795e 306e 5893 3092 66b4 304d 3001 305d 306e 8840 306f 72e9 4eba 306e 7ce7 306b 306a 308b
0x0016E42C	0x000184CC	0x0005413C	500204	210500204	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 8056 4f53 3092 62dd 9818 3059 308b 306e 3060 2026
0x0016E48C	0x00018510	0x00054154	500300	210500300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 3082 3046 9577 3044 9593 3001 5922 3092 307f 3066 3044 308b 2026
0x0016E48D	0x00018554	0x00054172	500301	210500301	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3082 306f 3084 72e9 308a 306a 3069 3067 304d 306c 8eab 306a 308c 3069 3001 305d 308c 304c 79c1 306e 5f79 76ee 306a 306e 3060 2026
0x0016E48E	0x00018598	0x000541A8	500302	210500302	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 53cb 3060 3061 3068 3001 7d04 675f 3057 305f 306e 3060 3088 2026
0x0016E48F	0x000185DC	0x000541C4	500303	210500303	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 7d04 675f 3092 306d 2026
0x0016E490	0x00018620	0x000541D0	500304	210500304	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30af 30fc 3001 30af 30fc
0x0016E4F0	0x00018664	0x000541DC	500400	210500400	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30af 30fc 3001 30af 30fc
0x0016E554	0x000186A8	0x000541E8	500500	210500500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3093 2026 3001 3046 3046 2026
0x0016E555	0x000186EC	0x000541F6	500501	210500501	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 3042 3042 3001 30ed 30fc 30ec 30f3 30b9 2026 3072 3069 304f 9045 3044 3058 3083 3042 306a 3044 304b 2026
0x0016E556	0x00018730	0x00054224	500502	210500502	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 79c1 306f 3082 3046 3001 3068 3063 304f 306b 3001 8001 3044 305f 5f79 7acb 305f 305a 3060 3088 2026
0x0016E5B8	0x00018774	0x00054250	500600	210500600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 30ed 30fc 30ec 30f3 30b9 3001 79c1 306f 8001 3044 305f
0x0016E5B9	0x000187B8	0x0005426A	500601	210500601	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3082 306f 3084 7acb 3064 3053 3068 3082 3067 304d 305a 3001 76ee 899a 3081 306f 6b7b 3092 610f 5473 3059 308b 3060 308d 3046
0x0016E5BA	0x000187FC	0x0005429E	500602	210500602	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5f79 306b 7acb 3064 3053 3068 3082 3042 307e 308a 306a 3044 304c 2026 305d 308c 3067 3082 3001 3067 304d 308b 3053 3068 306f 3042 308b
0x0016E5BB	0x00018840	0x000542D6	500603	210500603	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5f85 3063 3066 3044 305f 3093 3060 3002 4ffa 3060 3063 3066 3001 4f55 304b 3057 305f 3044 3068 3044 3046 3082 306e 3060 308d 3046
0x0016E5BC	0x00018884	0x0005430C	500604	210500604	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 30cf 30c3 30cf 30c3 30cf 30c3
0x0016E61C	0x000188C8	0x0005431A	500700	210500700	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3042 3042 3001 30ed 30fc 30ec 30f3 30b9
0x0016E61D	0x0001890C	0x0005432C	500701	210500701	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3069 3046 3060 3001 3088 304f 71c3 3048 3066 3044 308b 3060 308d 3046
0x0016E61E	0x00018950	0x0005434A	500702	210500702	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 305a 3063 3068 72e9 4eba 3092 56da 3048 3001 304a 305e 307e 3057 3044 72e9 308a 3092 8ab2 3057 3001 8840 3068 72c2 6c17 3067 305d 308c 3092 8150 3089 305b 308b
0x0016E61F	0x00018994	0x0005438C	500703	210500703	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 546a 308f 308c 305f 3053 306e 5bb6 3082 3001 3082 306f 3084 4e0d 8981 3002 6d44 5316 306f 708e 306e 696d 3058 3083 3042 306a 3044 304b
0x0016E620	0x000189D8	0x000543C4	500704	210500704	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 8abf 5b50 306f 305a 308c 306e 67af 308c 305f 9ad8 7b11 3044 ff09
0x0016E680	0x00018A1C	0x000543E2	500800	210500800	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 8abf 5b50 306f 305a 308c 306e 67af 308c 305f 9ad8 7b11 3044 ff09
0x0016E681	0x00018A60	0x00054400	500801	210500801	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5fcc 3005 3057 3044 3082 306e 304c 3001 3059 3079 3066 3001 71c3 3048 3066 3044 308b 305e 2026
0x0016E682	0x00018AA4	0x00054428	500802	210500802	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3059 3079 3066 306e 72e9 4eba 3001 305d 306e 907a 5fd7 3088 ff01 79c1 305f 3061 306f 3064 3044 306b 89e3 653e 3055 308c 308b 306e 3060 ff01
0x0016E683	0x00018AE8	0x00054462	500803	210500803	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 ff08 8abf 5b50 306f 305a 308c 306e 67af 308c 305f 9ad8 7b11 3044 ff09
0x0016E6E4	0x00018B2C	0x00054480	500900	210500900	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 30ed 30fc 30ec 30f3 30b9 3001 3053 3061 3089 3082 3001 3082 3046 7d42 308f 308b
0x0016E6E5	0x00018B70	0x000544A4	500901	210500901	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5922 306f 3059 3079 3066 71c3 3048 5c3d 304d 3001 30d5 30ed 30fc 30e9 304c 6708 304b 3089 623b 3063 3066 304f 308b
0x0016E6E6	0x00018BB4	0x000544D4	500902	210500902	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3060 304b 3089 3001 306a 3042 2026 6700 5f8c 306e 7d04 675f 3092 679c 305f 305d 3046 3058 3083 306a 3044 304b
0x0016E6E7	0x00018BF8	0x00054502	500903	210500903	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 72e9 4eba 306f 3082 3046 8981 3089 306a 3044
0x0016E6E8	0x00018C3C	0x00054516	500904	210500904	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 4ffa 3068 3001 304a 524d 304c 6bba 3057 5408 3044 3001 751f 304d 6b8b 3063 305f 65b9 304c 3001 5f7c 5973 306b 55b0 308f 308c 308b
0x0016E6E9	0x00018C80	0x0005454C	500905	210500905	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 305d 308c 304c 3001 0033 4eba 3067 6c7a 3081 305f 7d50 672b 3060 3063 305f 308d 3046 ff1f
0x0016E6EA	0x00018CC4	0x00054572	500906	210500906	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 306a 3042 3001 305d 3046 3060 308d 3046 3001 30ed 30fc 30ec 30f3 30b9 2026
0x0016E748	0x00018D08	0x00054592	501000	210501000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 8056 676f 306e 591a 304f 306f 3001 795e 306e 5893 305d 306e 3082 306e 306b 3042 308a 2026
0x0016E749	0x00018D4C	0x000545B8	501001	210501001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5730 4e0a 306b 6301 3061 5e30 3089 308c 305f 8056 676f 306f 3001 3054 304f 5c11 306a 3044
0x0016E74A	0x00018D90	0x000545DE	501002	210501002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 305d 306e 884c 65b9 3082 5206 304b 3089 306a 3044 3082 306e 3070 304b 308a 3060 304c 2026
0x0016E74B	0x00018DD4	0x00054604	501003	210501003	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 61d0 304b 3057 3044 72e9 4eba 305f 3061 306e 8a71 304c 3001 4eca 3082 305d 306e 307e 307e 3067 3042 308c 3070
0x0016E74C	0x00018E18	0x00054632	501004	210501004	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 8056 676f 306e 0031 3064 306f 3001 8c37 3042 3044 306e 5e02 8857 306b 7940 3089 308c 3066 3044 308b 306f 305a 3060
0x0016E74D	0x00018E5C	0x00054662	501005	210501005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3060 304c 3001 4eca 3084 305d 3053 306f 2026
0x0016E74E	0x00018EA0	0x00054676	501006	210501006	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 7363 306e 75c5 304c 8513 5ef6 3057 3001 68c4 3066 3089 308c 713c 304b 308c 305f 5ec3 589f 3001 7363 306e 8857 3067 3042 308b 3068 805e 304f
0x0016E74F	0x00018EE4	0x000546B0	501007	210501007	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 72e9 4eba 306b 76f8 5fdc 3057 3044 5834 6240 3058 3083 3042 306a 3044 304b 306d
0x0016E77A	0x00018F28	0x000546D4	501000	210501000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 8056 676f 306e 591a 304f 306f 3001 795e 306e 5893 305d 306e 3082 306e 306b 3042 308a 2026
0x0016E77B	0x00018F6C	0x000546FA	501001	210501001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 5730 4e0a 306b 6301 3061 5e30 3089 308c 305f 8056 676f 306f 3001 3054 304f 5c11 306a 3044
0x0016E77C	0x00018FB0	0x00054720	501002	210501002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 305d 306e 884c 65b9 3082 5206 304b 3089 306a 3044 3082 306e 3070 304b 308a 3060 304c 2026
0x0016E77D	0x00018FF4	0x00054746	501003	210501003	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 61d0 304b 3057 3044 72e9 4eba 305f 3061 306e 8a71 304c 3001 4eca 3082 305d 306e 307e 307e 3067 3042 308c 3070
0x0016E77E	0x00019038	0x00054774	501004	210501004	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 8056 676f 306e 0031 3064 306f 3001 8c37 3042 3044 306e 5e02 8857 306b 7940 3089 308c 3066 3044 308b 306f 305a 3060
0x0016E77F	0x0001907C	0x000547A4	501005	210501005	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 3060 304c 3001 4eca 3084 305d 3053 306f 2026
0x0016E780	0x000190C0	0x000547B8	501006	210501006	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 7363 306e 75c5 304c 8513 5ef6 3057 3001 68c4 3066 3089 308c 713c 304b 308c 305f 5ec3 589f 3001 7363 306e 8857 3067 3042 308b 3068 805e 304f
0x0016E781	0x00019104	0x000547F2	501057	210501057	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 2026 72e9 4eba 306b 76f8 5fdc 3057 3044 5834 6240 3058 3083 3042 306a 3044 304b 306d
0x0016E7AC	0x00019148	0x00054816	501100	210501100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	 8056 676f 306e 0031 3064 306f 3001 8c37 3042 3044 306e 5e02 8857 306b 7940 3089 308c 3066 3044 308b 306f 305a 3060
