infoStartAddr:	0x11DFB8
numEntries:	0x1A9A	6810
title:	ITEMLOT_PARAM_ST
paramStartAddr:	0x00027EB0
entryID   	paramAddr 	infoAddr  	lotItemId01	lotItemId02	lotItemId03	lotItemId04	lotItemId05	lotItemId06	lotItemId07	lotItemId08	lotItemCategory01	lotItemCategory02	lotItemCategory03	lotItemCategory04	lotItemCategory05	lotItemCategory06	lotItemCategory07	lotItemCategory08	lotItemBasePoint01	lotItemBasePoint02	lotItemBasePoint03	lotItemBasePoint04	lotItemBasePoint05	lotItemBasePoint06	lotItemBasePoint07	lotItemBasePoint08	cumulateLotPoint01	cumulateLotPoint02	cumulateLotPoint03	cumulateLotPoint04	cumulateLotPoint05	cumulateLotPoint06	cumulateLotPoint07	cumulateLotPoint08	getItemFlagId01	getItemFlagId02	getItemFlagId03	getItemFlagId04	getItemFlagId05	getItemFlagId06	getItemFlagId07	getItemFlagId08	getItemFlagId	cumulateNumFlagId	cumulateNumMax	lotItem_Rarity	lotItemNum01	lotItemNum02	lotItemNum03	lotItemNum04	lotItemNum05	lotItemNum06	lotItemNum07	lotItemNum08	enableLuck01:1	enableLuck02:1	enableLuck03:1	enableLuck04:1	enableLuck05:1	enableLuck06:1	enableLuck07:1	enableLuck08:1	cumulateReset01:1	cumulateReset02:1	cumulateReset03:1	cumulateReset04:1	cumulateReset05:1	cumulateReset06:1	cumulateReset07:1	cumulateReset08:1
0x00001BC7	0x0002A160	0x0011E63C	0	40310	711100	711000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000610	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0030 3000 30de 30eb 30c1 53ec 559a 4ee3 7406 6642
0x00001BCB	0x0002A1F4	0x0011E664	0	40310	711100	711000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000720	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0030 005f 0032 3000 901a 5e38 6642
0x00001BCC	0x0002A288	0x0011E686	0	40310	711100	711000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000720	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0030 005f 0032 3000 30de 30eb 30c1 53ec 559a 4ee3 7406 6642
0x00001BD0	0x0002A31C	0x0011E6B2	0	40310	712100	712000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000620	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0031 3000 901a 5e38 6642
0x00001BD1	0x0002A3B0	0x0011E6D0	0	40310	712100	712000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000620	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0031 3000 30de 30eb 30c1 53ec 559a 4ee3 7406 6642
0x00001BD5	0x0002A444	0x0011E6F8	0	40310	712100	712000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000730	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0031 005f 0032 3000 901a 5e38 6642
0x00001BD6	0x0002A4D8	0x0011E71A	0	40310	712100	712000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000730	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0031 005f 0032 3000 30de 30eb 30c1 53ec 559a 4ee3 7406 6642
0x00001BDA	0x0002A56C	0x0011E746	0	40310	713100	713000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000630	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0032 3000 901a 5e38 6642
0x00001BDB	0x0002A600	0x0011E764	0	40310	713100	713000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000630	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0032 3000 30de 30eb 30c1 53ec 559a 4ee3 7406 6642
0x00001BE4	0x0002A694	0x0011E78C	0	40310	714100	714000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000640	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0033 3000 901a 5e38 6642
0x00001BE5	0x0002A728	0x0011E7AA	0	40310	714100	714000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000640	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0033 3000 30de 30eb 30c1 53ec 559a 4ee3 7406 6642
0x00001BEE	0x0002A7BC	0x0011E7D2	0	40310	710100	710000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000650	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0034 3000 901a 5e38 6642
0x00001BEF	0x0002A850	0x0011E7F0	0	40310	710100	710000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000650	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0034 3000 30de 30eb 30c1 53ec 559a 4ee3 7406 6642
0x00001BF8	0x0002A8E4	0x0011E818	0	40310	711100	711000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000660	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0035 3000 901a 5e38 6642
0x00001BF9	0x0002A978	0x0011E836	0	40310	711100	711000	700000	701000	702000	0	-1	8	15	15	15	15	15	0	300	200	60	140	120	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000660	-1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 004e 0050 0043 0031 0035 3000 30de 30eb 30c1 53ec 559a 4ee3 7406 6642
0x00001C20	0x0002AA0C	0x0011E85E	0	21400	0	0	0	0	0	0	-1	8	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000700	-1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 56fa 5b9a 30c0 30f3 30b8 30e7 30f3 3000 30dc 30b9 004e 0050 0043 0031
0x00001C2A	0x0002AAA0	0x0011E87C	0	21400	0	0	0	0	0	0	-1	8	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000710	-1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 56fa 5b9a 30c0 30f3 30b8 30e7 30f3 3000 30dc 30b9 004e 0050 0043 0032
0x00001F5E	0x0002AB34	0x0011E89A	4301	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000800	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 4f1a 8a71 005f 4eba 5f62 306e 30d2 30ed 30a4 30f3
0x00002710	0x0002ABC8	0x0011E8B0	120	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6620	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 62e0 70b9 306e 8d08 308a 7269 304f 308c 308b 30e1 30c3 30bb 30f3 30b8 30e3 30fc 0031
0x0000271A	0x0002AC5C	0x0011E8D4	200	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6622	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 62e0 70b9 306e 8d08 308a 7269 304f 308c 308b 30e1 30c3 30bb 30f3 30b8 30e3 30fc 0032
0x0000271B	0x0002ACF0	0x0011E8F8	111	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6622	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 62e0 70b9 306e 8d08 308a 7269 304f 308c 308b 30e1 30c3 30bb 30f3 30b8 30e3 30fc 0032
0x00002724	0x0002AD84	0x0011E91C	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 521d 56de 4fb5 5165 004e 0050 0043 30c9 30ed 30c3 30d7
0x0000272E	0x0002AE18	0x0011E934	4304	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000040	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 300c 30bf 30a4 30d7 0041 56fa 5b9a 30ec 30d9 30eb 0035 300d 30c0 30f3 30b8 30e7 30f3 3067 53d6 5f97
0x000036B0	0x0002AEAC	0x0011E95E	4301	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 4eba 5f62 306e 30d2 30ed 30a4 30f3 005f 3086 304b 308a 306e 54c1 3092 6e21 3057 305f 3068 304d 306b 624b 306b 5165 308b 30a2 30a4 30c6 30e0
0x000036BA	0x0002AF40	0x0011E998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 4eba 5f62 306e 30d2 30ed 30a4 30f3 005f 6bba 5bb3 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0
0x00003A98	0x0002AFD4	0x0011E9C0	4113	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 62e0 70b9 8001 4eba ff08 899a 9192 ff09 005f 6483 7834 5831 916c
0x00003A9D	0x0002B068	0x0011E9DC	1400	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 62e0 70b9 8001 4eba ff08 899a 9192 ff09 005f 6483 7834 5831 916c ff08 524d 306e 5468 3067 53d6 5f97 6e08 307f 306e 5834 5408 ff09
0x00004268	0x0002B0FC	0x0011EA12	200010	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000200	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 8840 65cf 306e 5973 738b 005f 8840 65cf 306b 306a 308b 5951 7d04 3092 7d50 3093 3060 3068 304d 306b 624b 306b 5165 308b 30a2 30a4 30c6 30e0
0x00004269	0x0002B190	0x0011EA4C	4117	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000205	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 8840 65cf 306e 5973 738b 005f 8840 65cf 306b 306a 308b 5951 7d04 3092 7d50 3093 3060 3068 304d 306b 624b 306b 5165 308b 30a2 30a4 30c6 30e0
0x0000426A	0x0002B224	0x0011EA86	1500	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000210	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 8840 65cf 306e 5973 738b 005f 8840 65cf 306b 306a 308b 5951 7d04 3092 7d50 3093 3060 3068 304d 306b 624b 306b 5165 308b 30a2 30a4 30c6 30e0 ff08 524d 306e 5468 3067 53d6 5f97 6e08 307f 306e 5834 5408 ff09
0x00004272	0x0002B2B8	0x0011EADA	4305	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 8840 65cf 306e 5973 738b 005f 30d4 30f3 30af 8272 306e 8089 584a 3092 8abf 3079 305f 3068 304d 306b 624b 306b 5165 308b 30a2 30a4 30c6 30e0
0x00004E20	0x0002B34C	0x0011EB14	100202	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000400	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b66 9577 005f 6bba 5bb3 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0
0x00004E21	0x0002B3E0	0x0011EB32	1500	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000405	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b66 9577 005f 6bba 5bb3 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0 0028 5dee 3057 66ff 3048 7528 ff09
0x00005208	0x0002B474	0x0011EB5E	190000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 60aa 5922 306e 4e3b 005f 6483 7834 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0
0x000055F0	0x0002B508	0x0011EB80	1230	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 907f 96e3 6240 306e 76f2 4eba 005f 6bb4 3063 305f 3068 304d 306b 5dee 3057 51fa 3055 308c 308b 30a2 30a4 30c6 30e0
0x000055FA	0x0002B59C	0x0011EBB0	103103	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000600	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 907f 96e3 6240 306e 76f2 4eba 005f 6b7b 4ea1 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0
0x000055FB	0x0002B630	0x0011EBD6	1500	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000605	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 907f 96e3 6240 306e 76f2 4eba 005f 6b7b 4ea1 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0 ff08 5dee 3057 66ff 3048 7528 0029
0x000059D8	0x0002B6C4	0x0011EC0A	703	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 8a3a 7642 6240 306e 5973 533b 005f 6249 306e 4e0b 304b 3089 304f 308c 308b 30a2 30a4 30c6 30e0
0x000059E2	0x0002B758	0x0011EC32	703	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000700	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 8a3a 7642 6240 306e 5973 533b 005f 4fb5 5165 6642 306b 6b7b 4f53 304b 3089 62fe 3048 308b 30a2 30a4 30c6 30e0
0x00005DC0	0x0002B7EC	0x0011EC60	1270	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 507d 5973 533b 005f 9001 308a 8fbc 307f 6642 306b 6249 306e 4e0b 304b 3089 304f 308c 308b 30a2 30a4 30c6 30e0 005f 504f 5c48 306a 8001 4eba
0x00005DCA	0x0002B880	0x0011EC9A	1270	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 507d 5973 533b 005f 9001 308a 8fbc 307f 6642 306b 6249 306e 4e0b 304b 3089 304f 308c 308b 30a2 30a4 30c6 30e0 005f 5b64 72ec 306a 8001 5a46
0x00005DD4	0x0002B914	0x0011ECD4	1110	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 507d 5973 533b 005f 9001 308a 8fbc 307f 6642 306b 6249 306e 4e0b 304b 3089 304f 308c 308b 30a2 30a4 30c6 30e0 005f 611f 67d3 8005 306e 4e5e 98df
0x00005DDE	0x0002B9A8	0x0011ED10	1270	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 507d 5973 533b 005f 9001 308a 8fbc 307f 6642 306b 6249 306e 4e0b 304b 3089 304f 308c 308b 30a2 30a4 30c6 30e0 005f 56da 308f 308c 306e 5c3c 50e7
0x00005DE8	0x0002BA3C	0x0011ED4C	1270	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 507d 5973 533b 005f 9001 308a 8fbc 307f 6642 306b 6249 306e 4e0b 304b 3089 304f 308c 308b 30a2 30a4 30c6 30e0 005f 5a3c 5a66
0x00005DF2	0x0002BAD0	0x0011ED80	2030	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 507d 5973 533b 005f 9001 308a 8fbc 307f 6642 306b 6249 306e 4e0b 304b 3089 304f 308c 308b 30a2 30a4 30c6 30e0 005f 5c11 5973
0x00005DFC	0x0002BB64	0x0011EDB4	1120	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 507d 5973 533b 005f 540c 58eb 306b 306a 3063 305f 3068 304d 306e 7279 5225 88fd 306e 304a 793c
0x00005E06	0x0002BBF8	0x0011EDDC	100702	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000800	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 507d 5973 533b 005f 6b7b 4ea1 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0
0x00005E07	0x0002BC8C	0x0011EDFC	1500	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000801	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 507d 5973 533b 005f 6b7b 4ea1 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0 0028 5dee 3057 66ff 3048 7528 ff09
0x00005E0B	0x0002BD20	0x0011EE2A	4322	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000805	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 507d 5973 533b 005f 6b7b 4ea1 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0
0x000061A8	0x0002BDB4	0x0011EE4A	1260	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000900	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 504f 5c48 306a 8001 4eba 005f 6b7b 4ea1 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0
0x00006590	0x0002BE48	0x0011EE6E	1101	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b64 72ec 306a 8001 5a46 005f 304f 308c 308b 30a2 30a4 30c6 30e0 005f 0031 56de 76ee
0x0000659A	0x0002BEDC	0x0011EE92	1101	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b64 72ec 306a 8001 5a46 005f 304f 308c 308b 30a2 30a4 30c6 30e0 005f 0032 56de 76ee
0x000065A4	0x0002BF70	0x0011EEB6	1101	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b64 72ec 306a 8001 5a46 005f 304f 308c 308b 30a2 30a4 30c6 30e0 005f 0033 56de 76ee ff08 3053 308c 3092 3082 3089 3046 3068 3044 306a 304f 306a 308b ff09
0x000065AE	0x0002C004	0x0011EEF6	1101	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b64 72ec 306a 8001 5a46 005f 304f 308c 308b 30a2 30a4 30c6 30e0 005f 0034 56de 76ee ff08 4e00 5ea6 3044 306a 304f 306a 3063 3066 623b 3063 3066 304d 305f 3068 304d 3000 3053 308c 3067 6700 5f8c ff09
0x000065B8	0x0002C098	0x0011EF48	1101	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50001000	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b64 72ec 306a 8001 5a46 005f 6b7b 4ea1 6642 30c9 30ed 30c3 30d7 30a2 30a4 30c6 30e0
