infoStartAddr:	0x8AB0
numEntries:	0x1BB	443
title:	GEM_CATEGORY_PARAM_ST
paramStartAddr:	0x000029C8
entryID   	paramAddr 	infoAddr  	sortNo	manifestRate	directionalId	cateGroupId	excludeGroupId	isNegative:1	enableSlotTypeA:1	enableSlotTypeB:1	enableSlotTypeC:1	enableSlotTypeD:1	enableSlotTypeE:1	enableSlotTypeF:1	holygrailTypeGroup:7	affinityCateId_0	affinityModifyRate_0	affinityCateId_1	affinityModifyRate_1	affinityCateId_2	affinityModifyRate_2	affinityCateId_3	affinityModifyRate_3
0x000558C0	0x00007118	0x0000C72A	323500	0.01	104	104	3500	1	1	1	1	1	1	1	9	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 0048 0050 30ea 30b8 30a7 30cd 002d 3000 30b3 30b9 30c8 0034 3000 30b5 30d6
0x00055924	0x00007150	0x0000C74A	313500	0.01	105	105	3500	1	1	1	1	1	1	1	9	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 0048 0050 30ea 30b8 30a7 30cd 002d 3000 30b3 30b9 30c8 0035 3000 30b5 30d6
0x00055988	0x00007188	0x0000C76A	303500	0.01	106	106	3500	1	1	1	1	1	1	1	9	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 0048 0050 30ea 30b8 30a7 30cd 002d 3000 30b3 30b9 30c8 0036 3000 30b5 30d6
0x00057EA4	0x000071C0	0x0000C78A	153600	0.05	1	4001	3600	0	1	1	1	1	1	1	34	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30ea 30b2 30a4 30f3 56de 5fa9 91cf ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30b5 30d6
0x00057F08	0x000071F8	0x0000C7B2	143600	0.05	2	4002	3600	0	1	1	1	1	1	1	34	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30ea 30b2 30a4 30f3 56de 5fa9 91cf ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30b5 30d6
0x00057F6C	0x00007230	0x0000C7DA	133600	0.05	3	4003	3600	0	1	1	1	1	1	1	34	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30ea 30b2 30a4 30f3 56de 5fa9 91cf ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30b5 30d6
0x00057FD0	0x00007268	0x0000C802	123600	0.05	4	4004	3600	0	1	1	1	1	1	1	34	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30ea 30b2 30a4 30f3 56de 5fa9 91cf ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30b5 30d6
0x00058034	0x000072A0	0x0000C82A	113600	0.05	5	4005	3600	0	1	1	1	1	1	1	34	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30ea 30b2 30a4 30f3 56de 5fa9 91cf ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30b5 30d6
0x00058098	0x000072D8	0x0000C852	103600	0.05	6	4006	3600	0	1	1	1	1	1	1	34	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 30ea 30b2 30a4 30f3 56de 5fa9 91cf ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30b5 30d6
0x0005A5B4	0x00007310	0x0000C87A	153700	0.03	1	1001	3700	0	1	1	1	1	1	1	12	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002b 3000 30b3 30b9 30c8 0031 3000 30b5 30d6
0x0005A618	0x00007348	0x0000C8A2	143700	0.03	2	1002	3700	0	1	1	1	1	1	1	12	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002b 3000 30b3 30b9 30c8 0032 3000 30b5 30d6
0x0005A67C	0x00007380	0x0000C8CA	133700	0.03	3	1003	3700	0	1	1	1	1	1	1	12	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002b 3000 30b3 30b9 30c8 0033 3000 30b5 30d6
0x0005A6E0	0x000073B8	0x0000C8F2	123700	0.03	4	1004	3700	0	1	1	1	1	1	1	12	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002b 3000 30b3 30b9 30c8 0034 3000 30b5 30d6
0x0005A744	0x000073F0	0x0000C91A	113700	0.03	5	1005	3700	0	1	1	1	1	1	1	12	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002b 3000 30b3 30b9 30c8 0035 3000 30b5 30d6
0x0005A7A8	0x00007428	0x0000C942	103700	0.03	6	1006	3700	0	1	1	1	1	1	1	12	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002b 3000 30b3 30b9 30c8 0036 3000 30b5 30d6
0x0005CCC4	0x00007460	0x0000C96A	353800	0.01	101	101	3800	1	1	1	1	1	1	1	9	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002d 3000 30b3 30b9 30c8 0031 3000 30b5 30d6
0x0005CD28	0x00007498	0x0000C992	343800	0.01	102	102	3800	1	1	1	1	1	1	1	9	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002d 3000 30b3 30b9 30c8 0032 3000 30b5 30d6
0x0005CD8C	0x000074D0	0x0000C9BA	333800	0.01	103	103	3800	1	1	1	1	1	1	1	9	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002d 3000 30b3 30b9 30c8 0033 3000 30b5 30d6
0x0005CDF0	0x00007508	0x0000C9E2	323800	0.01	104	104	3800	1	1	1	1	1	1	1	9	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002d 3000 30b3 30b9 30c8 0034 3000 30b5 30d6
0x0005CE54	0x00007540	0x0000CA0A	313800	0.01	105	105	3800	1	1	1	1	1	1	1	9	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002d 3000 30b3 30b9 30c8 0035 3000 30b5 30d6
0x0005CEB8	0x00007578	0x0000CA32	303800	0.01	106	106	3800	1	1	1	1	1	1	1	9	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 6b66 5668 8010 4e45 5ea6 ff08 56fa 5b9a 5024 ff09 002d 3000 30b3 30b9 30c8 0036 3000 30b5 30d6
0x0005F3D4	0x000075B0	0x0000CA5A	153900	0.01	1	1001	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30b5 30d6
0x0005F438	0x000075E8	0x0000CA90	143900	0.01	2	1002	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30b5 30d6
0x0005F49C	0x00007620	0x0000CAC6	133900	0.01	3	1003	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30b5 30d6
0x0005F500	0x00007658	0x0000CAFC	123900	0.01	4	1004	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30b5 30d6
0x0005F564	0x00007690	0x0000CB32	113900	0.01	5	1005	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30b5 30d6
0x0005F5C8	0x000076C8	0x0000CB68	103900	0.01	6	1006	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30b5 30d6
0x0005F7BC	0x00007700	0x0000CB9E	53900	0.01	11	1011	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30e1 30a4 30f3
0x0005F820	0x00007738	0x0000CBD6	43900	0.01	12	1012	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30e1 30a4 30f3
0x0005F884	0x00007770	0x0000CC0E	33900	0.01	13	1013	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30e1 30a4 30f3
0x0005F8E8	0x000077A8	0x0000CC46	23900	0.01	14	1014	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30e1 30a4 30f3
0x0005F94C	0x000077E0	0x0000CC7E	13900	0.01	15	1015	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30e1 30a4 30f3
0x0005F9B0	0x00007818	0x0000CCB6	3900	0.01	16	1016	3900	0	1	1	1	1	1	1	11	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30e1 30a4 30f3
0x000616FC	0x00007850	0x0000CCEE	153990	0.01	1	3001	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30b5 30d6 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x00061760	0x00007888	0x0000CD34	143990	0.01	2	3002	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30b5 30d6 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x000617C4	0x000078C0	0x0000CD7A	133990	0.01	3	3003	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30b5 30d6 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x00061828	0x000078F8	0x0000CDC0	123990	0.01	4	3004	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30b5 30d6 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x0006188C	0x00007930	0x0000CE06	113990	0.01	5	3005	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30b5 30d6 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x000618F0	0x00007968	0x0000CE4C	103990	0.01	6	3006	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30b5 30d6 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x00061AE4	0x000079A0	0x0000CE92	154000	0.01	1	1001	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30b5 30d6
0x00061B48	0x000079D8	0x0000CEC8	144000	0.01	2	1002	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30b5 30d6
0x00061BAC	0x00007A10	0x0000CEFE	134000	0.01	3	1003	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30b5 30d6
0x00061C10	0x00007A48	0x0000CF34	124000	0.01	4	1004	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30b5 30d6
0x00061C74	0x00007A80	0x0000CF6A	114000	0.01	5	1005	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30b5 30d6
0x00061CD8	0x00007AB8	0x0000CFA0	104000	0.01	6	1006	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30b5 30d6
0x00061ECC	0x00007AF0	0x0000CFD6	54000	0.01	11	1011	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30e1 30a4 30f3
0x00061F30	0x00007B28	0x0000D00E	44000	0.01	12	1012	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30e1 30a4 30f3
0x00061F94	0x00007B60	0x0000D046	34000	0.01	13	1013	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30e1 30a4 30f3
0x00061FF8	0x00007B98	0x0000D07E	24000	0.01	14	1014	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30e1 30a4 30f3
0x0006205C	0x00007BD0	0x0000D0B6	14000	0.01	15	1015	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30e1 30a4 30f3
0x000620C0	0x00007C08	0x0000D0EE	4000	0.01	16	1016	4000	0	1	1	1	1	1	1	14	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30e1 30a4 30f3
0x000622B4	0x00007C40	0x0000D126	54010	0.01	11	3011	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30e1 30a4 30f3 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x00062318	0x00007C78	0x0000D16E	44010	0.01	12	3012	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30e1 30a4 30f3 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x0006237C	0x00007CB0	0x0000D1B6	34010	0.01	13	3013	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30e1 30a4 30f3 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x000623E0	0x00007CE8	0x0000D1FE	24010	0.01	14	3014	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30e1 30a4 30f3 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x00062444	0x00007D20	0x0000D246	14010	0.01	15	3015	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30e1 30a4 30f3 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x000624A8	0x00007D58	0x0000D28E	4010	0.01	16	3016	4000	0	1	1	1	1	1	1	23	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 7269 7406 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30e1 30a4 30f3 0020 30c0 30f3 30b8 30e7 30f3 0041 0027
0x00066904	0x00007D90	0x0000D2D6	154200	0.01	1	5001	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30b5 30d6
0x00066968	0x00007DC8	0x0000D30A	144200	0.01	2	5002	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30b5 30d6
0x000669CC	0x00007E00	0x0000D33E	134200	0.01	3	5003	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30b5 30d6
0x00066A30	0x00007E38	0x0000D372	124200	0.01	4	5004	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30b5 30d6
0x00066A94	0x00007E70	0x0000D3A6	114200	0.01	5	5005	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30b5 30d6
0x00066AF8	0x00007EA8	0x0000D3DA	104200	0.01	6	5006	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30b5 30d6
0x00066CEC	0x00007EE0	0x0000D40E	54200	0.01	11	5011	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30e1 30a4 30f3
0x00066D50	0x00007F18	0x0000D444	44200	0.01	12	5012	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30e1 30a4 30f3
0x00066DB4	0x00007F50	0x0000D47A	34200	0.01	13	5013	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30e1 30a4 30f3
0x00066E18	0x00007F88	0x0000D4B0	24200	0.01	14	5014	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30e1 30a4 30f3
0x00066E7C	0x00007FC0	0x0000D4E6	14200	0.01	15	5015	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30e1 30a4 30f3
0x00066EE0	0x00007FF8	0x0000D51C	4200	0.01	16	5016	4200	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 6700 5927 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30e1 30a4 30f3
0x00069014	0x00008030	0x0000D552	154300	0.01	1	5001	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30b5 30d6
0x00069078	0x00008068	0x0000D586	144300	0.01	2	5002	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30b5 30d6
0x000690DC	0x000080A0	0x0000D5BA	134300	0.01	3	5003	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30b5 30d6
0x00069140	0x000080D8	0x0000D5EE	124300	0.01	4	5004	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30b5 30d6
0x000691A4	0x00008110	0x0000D622	114300	0.01	5	5005	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0035 3000 30b5 30d6
0x00069208	0x00008148	0x0000D656	104300	0.01	6	5006	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0036 3000 30b5 30d6
0x000693FC	0x00008180	0x0000D68A	54300	0.01	11	5011	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0031 3000 30e1 30a4 30f3
0x00069460	0x000081B8	0x0000D6C0	44300	0.01	12	5012	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0032 3000 30e1 30a4 30f3
0x000694C4	0x000081F0	0x0000D6F6	34300	0.01	13	5013	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0033 3000 30e1 30a4 30f3
0x00069528	0x00008228	0x0000D72C	24300	0.01	14	5014	4300	0	1	1	1	1	1	1	45	-65536	0.00	-49280	0.00	-49280	0.00	-49280	0.00	 653b 6483 529b 3010 5168 3011 3010 0048 0050 7015 6b7b 6642 3011 ff08 500d 7387 ff09 3000 30b3 30b9 30c8 0034 3000 30e1 30a4 30f3
