infoStartAddr:	0x1AE88
numEntries:	0x7AF	1967
title:	OBJECT_PARAM_ST
paramStartAddr:	0x0000B8A8
entryID   	paramAddr 	infoAddr  	hp	defense	extRefTexId	materialId	animBreakIdMax	isCamHit:1	isBreakByPlayerCollide:1	isAnimBreak:1	isPenetrationBulletHit:1	isChrHit:1	isAttackBacklash:1	isDisableBreakForFirstAppear:1	isLadder:1	isAnimPauseOnRemoPlay:1	isDamageNoHit:1	isMoveObj:1	pad_1:5	defaultLodParamId	breakSfxId	navimeshFlag	pad_2[1]	paintRenderTargetSize	breakAiSoundId	pad_3[8]
0x00000583	0x0000CAC8	0x0001B6F4	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x00000584	0x0000CAE8	0x0001B6FC	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x00000585	0x0000CB08	0x0001B704	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x00000586	0x0000CB28	0x0001B70C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x00000587	0x0000CB48	0x0001B714	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x00000588	0x0000CB68	0x0001B71C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x00000589	0x0000CB88	0x0001B724	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x0000058A	0x0000CBA8	0x0001B72C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x0000058B	0x0000CBC8	0x0001B734	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x0000058C	0x0000CBE8	0x0001B73C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x0000058D	0x0000CC08	0x0001B744	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x000005B4	0x0000CC28	0x0001B74C	-1	0	-1	9	0	1	0	0	1	1	1	0	0	1	0	1		-1	-1	0		256	0		 6559 4f1a 62e0 70b9 30a8 30ec 30d9 30fc 30bf
0x000005B9	0x0000CC48	0x0001B760	-1	0	-1	9	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 9244 683c 5b50 6249
0x000005BE	0x0000CC68	0x0001B76A	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 738b 6bcd 50cf
0x000005C8	0x0000CC88	0x0001B772	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 5927 6249
0x000005D2	0x0000CCA8	0x0001B778	-1	0	-1	4	0	0	0	0	0	1	1	0	1	0	0	0		-1	-1	0		256	0		 306f 3057 3054
0x000005D7	0x0000CCC8	0x0001B780	1	0	-1	9	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 64ec 614b 306e 58f7
0x000005D8	0x0000CCE8	0x0001B78A	1	0	-1	9	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 58f7
0x000005D9	0x0000CD08	0x0001B78E	1	0	-1	9	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 58f7
0x000005DC	0x0000CD28	0x0001B792	-1	0	-1	1	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 6b63 9762 6249
0x000005E6	0x0000CD48	0x0001B79A	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x000005E7	0x0000CD68	0x0001B7A0	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x000005E8	0x0000CD88	0x0001B7A6	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x000005E9	0x0000CDA8	0x0001B7AC	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 68af 5b50
0x000005F0	0x0000CDC8	0x0001B7B2	-1	0	-1	1	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 30ae 30df 30c3 30af 6249
0x000005FA	0x0000CDE8	0x0001B7BE	1	0	-1	4	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 58ca 305b 308b 6249
0x00000604	0x0000CE08	0x0001B7C8	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30ae 30df 30c3 30af 77f3 50cf
0x0000060E	0x0000CE28	0x0001B7D6	-1	0	-1	9	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30cf 30f3 30c9 30eb
0x00000618	0x0000CE48	0x0001B7E0	1	90	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 58ca 305b 308b 706f 7bed
0x00000622	0x0000CE68	0x0001B7EC	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 6b7b 4f53 3092 540a 308b 3059 7d10
0x00000623	0x0000CE88	0x0001B7FC	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 6b7b 4f53 3092 540a 308b 3059 7d10
0x0000062C	0x0000CEA8	0x0001B80C	-1	0	-1	4	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 6249
0x00000640	0x0000CEC8	0x0001B810	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 58c1
0x00000641	0x0000CEE8	0x0001B81C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x00000642	0x0000CF08	0x0001B824	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x00000643	0x0000CF28	0x0001B82C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x00000644	0x0000CF48	0x0001B834	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x00000645	0x0000CF68	0x0001B83C	-1	0	-1	29	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 5149 308b 9727
0x0000064A	0x0000CF88	0x0001B844	1	0	-1	3	0	1	0	1	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 96a0 3057 6249
0x00000708	0x0000CFA8	0x0001B84C	-1	0	-1	29	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 30c9 30e9 30b4 30f3 30be 30f3 30d3 3000 30ab 30e1 30e9 5236 5fa1 ff11
0x00000709	0x0000CFC8	0x0001B86A	-1	0	-1	29	0	1	0	0	0	0	0	0	0	0	0	0		-1	-1	0		256	0		 30c9 30e9 30b4 30f3 30be 30f3 30d3 3000 30ab 30e1 30e9 5236 5fa1 ff12
0x0000070A	0x0000CFE8	0x0001B888	-1	0	-1	29	0	1	0	0	1	0	0	0	0	0	0	0		-1	-1	0		256	0		 30c9 30e9 30b4 30f3 30be 30f3 30d3 3000 30ab 30e1 30e9 5236 5fa1 0033
0x0000076C	0x0000D008	0x0001B8A6	-1	3	-1	1	1	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 77f3 7262
0x00000776	0x0000D028	0x0001B8AC	1	0	-1	4	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30d9 30f3 30c1
0x0000077B	0x0000D048	0x0001B8B4	1	0	-1	7	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30d9 30f3 30c1 ff08 96ea ff09
0x0000077C	0x0000D068	0x0001B8C2	1	0	-1	7	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30d9 30f3 30c1 ff08 96ea 58ca 308c ff09
0x00000780	0x0000D088	0x0001B8D4	1	0	-1	4	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 30c6 30fc 30d6 30eb
0x0000078A	0x0000D0A8	0x0001B8DE	1	0	-1	4	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 6905 5b50
0x00000794	0x0000D0C8	0x0001B8E4	1	0	-1	7	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 6a3d
0x00000799	0x0000D0E8	0x0001B8E8	1	0	-1	7	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 6a3d ff08 96ea ff09
0x0000079A	0x0000D108	0x0001B8F2	1	0	-1	7	1	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 6a3d ff08 96ea 30fb 6a2a ff09
0x000007A8	0x0000D128	0x0001B900	-1	0	-1	59	1	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 306f 3084 306b 3048 ff08 4f4e ff09
0x000007AD	0x0000D148	0x0001B910	-1	0	-1	7	1	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 306f 3084 306b 3048
0x000007AE	0x0000D168	0x0001B91A	-1	0	-1	7	1	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 306f 3084 306b 3048
0x000007AF	0x0000D188	0x0001B924	-1	0	-1	7	1	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 306f 3084 306b 3048
0x000007D0	0x0000D1A8	0x0001B92E	-1	0	-1	4	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	2		256	0		 5b9d 7bb1 30fb 5c0f
0x00000834	0x0000D1C8	0x0001B938	-1	0	-1	4	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	2		256	0		 5b9d 7bb1 30fb 4e2d
0x00000898	0x0000D1E8	0x0001B942	-1	0	-1	4	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	2		256	0		 5b9d 7bb1 30fb 5927
0x0000083E	0x0000D208	0x0001B94C	-1	0	-1	1	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 006d 0031 0032 5f8c 534a 3078 306e 6249
0x0000083F	0x0000D228	0x0001B95E	-1	0	-1	1	0	1	0	0	1	1	1	0	0	1	0	0		-1	-1	0		256	0		 006d 0031 0032 30dc 30b9 6249
0x00000848	0x0000D248	0x0001B96C	1	0	-1	3	0	1	0	1	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 96a0 3057 6249
0x00000852	0x0000D268	0x0001B974	-1	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 9577 3044 6a4b 306e 58c1 ff08 5de6 ff09
0x00000853	0x0000D288	0x0001B986	-1	0	-1	1	0	1	0	0	1	1	0	0	0	0	0	0		-1	-1	0		256	0		 9577 3044 6a4b 306e 58c1 ff08 53f3 ff09
0x00000898	0x0000D2A8	0x0001B998	1	0	-1	4	0	1	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 5c0f 6728 0030 0030
0x00000899	0x0000D2C8	0x0001B9A2	-1	0	-1	4	0	0	0	0	0	0	0	0	0	0	0	0		-1	-1	0		256	0		 5c0f 6728 0030 0031
0x0000089A	0x0000D2E8	0x0001B9AC	1	0	-1	4	0	1	0	0	0	1	0	0	0	0	0	0		-1	120032	0		256	0		 95c7 306e 6728
0x0000089B	0x0000D308	0x0001B9B4	1	0	-1	4	0	1	0	0	0	1	0	0	0	0	0	0		-1	120033	0		256	0		 95c7 306e 6728 0028 4f4e 3044 0029
0x000008A3	0x0000D328	0x0001B9C4	-1	0	-1	9	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 30ec 30d0 30fc ff08 30b9 30a4 30c3 30c1 ff09
0x000008AD	0x0000D348	0x0001B9D8	-1	0	-1	9	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30ec 30d0 30fc 5bfe 5fdc 6249 ff08 6b63 9762 ff09
0x000008B7	0x0000D368	0x0001B9EE	-1	0	-1	4	0	1	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 57ce 5185 90e8 3078 306e 6249
0x000008C1	0x0000D388	0x0001B9FC	-1	0	-1	4	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30ec 30d0 30fc 5bfe 5fdc 6249 ff08 53f3 ff09
0x000008CA	0x0000D3A8	0x0001BA10	-1	0	-1	1	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 935b 51b6 5c4b 306e 30c6 30fc 30d6 30eb
0x000008CB	0x0000D3C8	0x0001BA22	1	0	-1	4	0	1	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 935b 51b6 5c4b 306e 6876
0x000008CC	0x0000D3E8	0x0001BA2E	1	3	-1	4	0	1	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 935b 51b6 5c4b 306e 91d1 5e8a 53ca 3073 6905 5b50
0x000008CD	0x0000D408	0x0001BA44	1	0	-1	-1	0	1	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 30cf 30f3 30bf 30fc 8377 7269
0x000008D5	0x0000D428	0x0001BA52	-1	0	-1	4	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 6249 ff08 8e74 7834 308a ff09
0x000008DF	0x0000D448	0x0001BA60	-1	0	-1	4	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 30cf 30b7 30b4
0x000008E8	0x0000D468	0x0001BA68	-1	0	-1	4	0	1	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 5927 578b 30d0 30ea 30b9 30bf 3010 571f 53f0 3011
0x000008E9	0x0000D488	0x0001BA7E	-1	0	-1	4	0	1	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 5927 578b 30d0 30ea 30b9 30bf 3010 672c 4f53 3011
0x000008EA	0x0000D4A8	0x0001BA94	-1	0	-1	4	0	1	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 5927 578b 30d0 30ea 30b9 30bf 3010 767a 5c04 88c5 7f6e 3011
0x000008F2	0x0000D4C8	0x0001BAAE	1	90	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 9244 7403 7834 58ca 6728 306e 677f
0x000008F3	0x0000D4E8	0x0001BABE	1	90	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 9244 7403 7834 58ca 6728 306e 677f
0x000008FF	0x0000D508	0x0001BACE	-1	0	-1	4	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30ab 30e9 30af 30ea 968e 6bb5
0x00000900	0x0000D528	0x0001BADC	-1	0	-1	4	0	1	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 72ac 99ac 8eca
0x0000090D	0x0000D548	0x0001BAE4	-1	0	-1	1	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 8840 3060 307e 308a
0x0000090E	0x0000D568	0x0001BAEE	-1	0	-1	4	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 58ca 308c 308b 6728 306e 3067 3063 3071 308a
0x00000910	0x0000D588	0x0001BB02	-1	0	-1	1	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 843d 3061 3066 304f 308b 30ef 30e9
0x00000911	0x0000D5A8	0x0001BB12	-1	0	-1	9	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 9244 67f5 6249 0028 30b5 30d6 30a4 30d9 30f3 30c8 7528 ff09
0x00000912	0x0000D5C8	0x0001BB2C	-1	0	-1	4	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 843d 4e0b 99ac 8eca
0x00000913	0x0000D5E8	0x0001BB36	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 30ef 30e9 4eba 5f62
0x00000914	0x0000D608	0x0001BB40	-1	0	-1	1	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 843d 4e0b 30ef 30e9 ff08 5358 54c1 ff09
0x00000915	0x0000D628	0x0001BB52	-1	0	-1	9	0	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 7834 58ca 3055 308c 308b 67f5
0x00000916	0x0000D648	0x0001BB60	-1	0	-1	1	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 843d 4e0b 30ef 30e9 ff08 5358 54c1 ff09
0x00000918	0x0000D668	0x0001BB72	1	0	-1	4	0	1	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 6728 7bb1 3068 6a3d
0x0000091A	0x0000D688	0x0001BB7C	1	90	-1	1	0	1	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 306e 77f3 9020 0028 5263 6301 3061 ff09
0x0000091B	0x0000D6A8	0x0001BB96	1	90	-1	1	0	1	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 306e 77f3 9020 0028 76fe 6301 3061 ff09
0x00000960	0x0000D6C8	0x0001BBB0	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 6edd 306e 6a2a 306e 68af 5b50
0x00000961	0x0000D6E8	0x0001BBBE	-1	0	-1	4	0	0	0	0	1	1	1	0	1	0	0	0		-1	-1	0		256	0		 6edd 306e 5965 306e 68af 5b50
0x00000974	0x0000D708	0x0001BBCC	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 5263 7acb 3066
0x00000975	0x0000D728	0x0001BBD4	1	3	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 30d9 30c3 30c9
0x00000976	0x0000D748	0x0001BBDC	1	3	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 30bf 30f3 30b9
0x00000977	0x0000D768	0x0001BBE4	1	3	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 673a
0x00000978	0x0000D788	0x0001BBE8	1	3	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 30c6 30fc 30d6 30eb
0x00000979	0x0000D7A8	0x0001BBF2	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 6b66 5668 7acb 3066 0041
0x0000097A	0x0000D7C8	0x0001BBFE	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 6b66 5668 305f 3066 0042
0x0000097B	0x0000D7E8	0x0001BC0A	1	3	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 8c6a 83ef 3044 3059
0x0000097C	0x0000D808	0x0001BC14	1	3	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 5c0f 7bb1 0041
0x0000097D	0x0000D828	0x0001BC1C	1	3	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 5c0f 7bb1 0042
0x0000097E	0x0000D848	0x0001BC24	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 8170 639b
0x0000097F	0x0000D868	0x0001BC2A	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 9577 3044 3059
0x00000980	0x0000D888	0x0001BC32	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 77e2 3088 3051
0x00000981	0x0000D8A8	0x0001BC3A	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 77e2 3088 3051 58ca 308c
0x00000982	0x0000D8C8	0x0001BC46	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 58ca 308c 8377 8eca
0x00000983	0x0000D8E8	0x0001BC50	1	0	-1	4	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 58ca 308c 8377 8eca
0x00000988	0x0000D908	0x0001BC5A	1	90	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 738b 306e 9593 74e6 792b
0x00000989	0x0000D928	0x0001BC66	1	90	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 738b 306e 9593 74e6 792b
0x0000098A	0x0000D948	0x0001BC72	1	90	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 738b 306e 9593 74e6 792b
0x0000098B	0x0000D968	0x0001BC7E	1	90	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 738b 306e 9593 74e6 792b
0x0000098C	0x0000D988	0x0001BC8A	1	90	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 738b 306e 9593 74e6 792b
0x0000098D	0x0000D9A8	0x0001BC96	1	90	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 738b 306e 9593 74e6 792b
0x0000098E	0x0000D9C8	0x0001BCA2	1	90	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 738b 306e 9593 74e6 792b
0x0000098F	0x0000D9E8	0x0001BCAE	1	90	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 738b 306e 9593 74e6 792b
0x00000990	0x0000DA08	0x0001BCBA	1	90	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 738b 306e 9593 74e6 792b
0x00000991	0x0000DA28	0x0001BCC6	1	90	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 738b 306e 9593 74e6 792b
0x00000992	0x0000DA48	0x0001BCD2	-1	0	-1	29	0	1	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 5bfe 9ed2 7adc 30d6 30ec 30b9 58c1
0x00000993	0x0000DA68	0x0001BCE2	-1	0	-1	29	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 65d7
0x00000994	0x0000DA88	0x0001BCE6	-1	0	-1	29	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 65d7
0x00000997	0x0000DAA8	0x0001BCEA	-1	0	-1	29	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 5974 96b7 5175 58eb
0x00000998	0x0000DAC8	0x0001BCF4	-1	0	-1	4	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 6b6f 8eca
0x0000099C	0x0000DAE8	0x0001BCFA	-1	0	-1	1	0	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 738b 57ce ff14 3000 5730 5f62 7834 58ca 524d
0x0000099D	0x0000DB08	0x0001BD0E	-1	0	-1	1	0	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 738b 57ce ff14 3000 5730 5f62 7834 58ca 4e2d
0x0000099E	0x0000DB28	0x0001BD22	-1	0	-1	1	0	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 738b 57ce ff14 3000 5730 5f62 7834 58ca 5f8c
0x000009A6	0x0000DB48	0x0001BD36	-1	0	-1	1	0	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 738b 57ce ff14 3000 5854 7834 58ca 524d
0x000009A7	0x0000DB68	0x0001BD48	-1	0	-1	1	0	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 738b 57ce ff14 3000 5854 7834 58ca 4e2d
0x000009A8	0x0000DB88	0x0001BD5A	-1	0	-1	1	0	0	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 738b 57ce ff14 3000 5854 7834 58ca 5f8c
0x000009B0	0x0000DBA8	0x0001BD6C	-1	0	-1	9	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 738b 57ce 30b4 30f3 30c9 30e9
0x000009BA	0x0000DBC8	0x0001BD7A	-1	0	-1	1	0	0	0	0	0	1	0	0	0	0	0	0		-1	-1	0		256	0		 99ac
0x000009C4	0x0000DBE8	0x0001BD7E	1	0	-1	4	0	0	1	0	0	0	0	0	0	0	0	0		-1	-1	0		256	0		 0044 004c 0043 3000 58ca 308c 308b 679d
0x000009C5	0x0000DC08	0x0001BD90	-1	0	-1	1	0	0	0	0	0	1	1	0	0	0	0	0		-1	-1	0		256	0		 8981 77f3 ff08 4eee ff09
0x000009CF	0x0000DC28	0x0001BD9C	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 7528 9b54 6cd5 969c 58c1 ff08 5165 53e3 ff09
0x000009D1	0x0000DC48	0x0001BDB8	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 7528 9b54 6cd5 969c 58c1 ff08 51fa 53e3 ff09
0x000009D3	0x0000DC68	0x0001BDD4	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30de 30eb 30c1 7528 9b54 6cd5 969c 58c1 ff08 5165 53e3 ff09
0x000009D9	0x0000DC88	0x0001BDEE	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 7528 9b54 6cd5 969c 58c1 ff08 5165 53e3 ff09
0x000009DB	0x0000DCA8	0x0001BE0A	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 7528 9b54 6cd5 969c 58c1 ff08 51fa 53e3 ff09
0x000009DD	0x0000DCC8	0x0001BE26	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30de 30eb 30c1 7528 9b54 6cd5 969c 58c1 ff08 5165 53e3 ff09
0x000009E3	0x0000DCE8	0x0001BE40	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 7528 9b54 6cd5 969c 58c1 ff08 5165 53e3 ff09
0x000009E5	0x0000DD08	0x0001BE5C	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 7528 9b54 6cd5 969c 58c1 ff08 51fa 53e3 ff09
0x000009E6	0x0000DD28	0x0001BE78	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 738b 57ce ff13 7528
0x000009E7	0x0000DD48	0x0001BE82	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30de 30eb 30c1 7528 9b54 6cd5 969c 58c1 ff08 5165 53e3 ff09
0x000009ED	0x0000DD68	0x0001BE9C	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 7528 9b54 6cd5 969c 58c1 ff08 5165 53e3 ff09
0x000009EF	0x0000DD88	0x0001BEB8	-1	0	-1	29	0	1	0	0	1	1	1	0	0	0	0	0		-1	-1	0		256	0		 30dc 30b9 90e8 5c4b 7528 9b54 6cd5 969c 58c1 ff08 51fa 53e3 ff09
